INVOICE_DT,COUNTRY_CODE,BRAND_NAME,TOTAL
2023-02-01T00:00:00.000Z,UAE,RIVA,10871.40
2023-02-01T00:00:00.000Z,BAH,RIVA,5828.26
2023-02-01T00:00:00.000Z,BAH,CHOICE,1575.92
2023-02-01T00:00:00.000Z,BAH,NU,343.20
2023-02-01T00:00:00.000Z,SUD,ZAY,246.54
2023-02-01T00:00:00.000Z,KWT,MIMISOL,220.00
2023-02-01T00:00:00.000Z,QA,MACHKA,520.80
2023-02-01T00:00:00.000Z,SUD,RIVA ACCESSORIES,2319.14
2023-02-01T00:00:00.000Z,SUD,RIVA SUB,92.50
2023-02-01T00:00:00.000Z,OMN,RIVA,3717.11
2023-02-01T00:00:00.000Z,BAH,RIVA KIDS,1140.18
2023-02-01T00:00:00.000Z,UAE,RIVA ECOM MIXED BRANDS,143.52
2023-02-01T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,279.03
2023-02-01T00:00:00.000Z,UAE,RIVA KIDS,1489.52
2023-02-01T00:00:00.000Z,BAH,IPEKYOL,786.71
2023-02-01T00:00:00.000Z,UAE,NON STOCK ITEMS,47.92
2023-02-01T00:00:00.000Z,KWT,IPEKYOL,53.10
2023-01-31T00:00:00.000Z,SUD,RIVA,17301.32
2023-01-31T00:00:00.000Z,OMN,CHOICE,1711.67
2023-01-31T00:00:00.000Z,SUD,RIVA ACCESSORIES,2199.53
2023-01-31T00:00:00.000Z,UAE,RIVA,14779.01
2023-01-31T00:00:00.000Z,UAE,RIVA ACCESSORIES,1194.11
2023-01-31T00:00:00.000Z,KWT,KIDS MIX BRANDS,51.90
2023-01-31T00:00:00.000Z,BAH,RIVA,6066.02
2023-01-31T00:00:00.000Z,KWT,RIVA,25655.51
2023-01-31T00:00:00.000Z,KWT,PETIT,466.00
2023-01-31T00:00:00.000Z,KWT,TRENDYOL,660.07
2023-01-31T00:00:00.000Z,QA,PILICARRERA,82.84
2023-01-31T00:00:00.000Z,QA,IPEKYOL,1302.12
2023-01-31T00:00:00.000Z,UAE,RIVA MIX-BRANDS,98.29
2023-01-31T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,388.98
2023-01-31T00:00:00.000Z,QA,ZAY,164.84
2023-01-31T00:00:00.000Z,KWT,RIVA SUB,559.57
2023-01-31T00:00:00.000Z,QA,RIVA MIX-BRANDS,220.76
2023-01-31T00:00:00.000Z,KWT,CHAKRA,318.30
2023-01-31T00:00:00.000Z,KWT,NOCTURNE,99.68
2023-01-31T00:00:00.000Z,BAH,NON STOCK ITEMS,632.18
2023-01-31T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,34.06
2023-01-31T00:00:00.000Z,QA,MACHKA,1141.24
2023-01-31T00:00:00.000Z,KWT,RIVA KIDS,5712.32
2023-01-31T00:00:00.000Z,BAH,RIVA KIDS,900.90
2023-01-31T00:00:00.000Z,KWT,BEAUTYCARE BRANDS,344.27
2023-01-31T00:00:00.000Z,UAE,RIVA SUB,41.23
2023-01-31T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,350.00
2023-01-31T00:00:00.000Z,UAE,RIVA ECOM MIXED BRANDS,237.82
2023-01-31T00:00:00.000Z,KWT,RIVA ACCESSORIES,2546.13
2023-01-31T00:00:00.000Z,SUD,RIVA SUB,93.84
2023-01-31T00:00:00.000Z,KWT,ZAY,382.57
2023-01-31T00:00:00.000Z,QA,RIVA,8060.49
2023-01-31T00:00:00.000Z,UAE,RIVA KIDS,2172.05
2023-01-31T00:00:00.000Z,QA,NU,1531.88
2023-01-31T00:00:00.000Z,QA,TREAPI / BABY A,272.90
2023-01-31T00:00:00.000Z,KWT,RIVA MIX-BRANDS,2941.83
2023-01-31T00:00:00.000Z,SUD,ZAY,308.45
2023-01-31T00:00:00.000Z,UAE,NON STOCK ITEMS,47.20
2023-01-31T00:00:00.000Z,QA,PETIT,267.44
2023-01-31T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,42.54
2023-01-31T00:00:00.000Z,QA,BY MALENE BIRGER,364.57
2023-01-31T00:00:00.000Z,KWT,MIMISOL,147.50
2023-01-31T00:00:00.000Z,QA,KIDS MIX BRANDS,177.03
2023-01-31T00:00:00.000Z,BAH,RIVA MIX-BRANDS,468.16
2023-01-31T00:00:00.000Z,UAE,ZAY,81.22
2023-01-31T00:00:00.000Z,OMN,RIVA MIX-BRANDS,145.52
2023-01-31T00:00:00.000Z,KWT,CHOICE,11011.42
2023-01-31T00:00:00.000Z,QA,RIVA ACCESSORIES,1172.35
2023-01-31T00:00:00.000Z,SUD,RIVA KIDS,3854.32
2023-01-31T00:00:00.000Z,KWT,BAQA,70.50
2023-01-31T00:00:00.000Z,UAE,CHOICE,3932.59
2023-01-31T00:00:00.000Z,QA,RIVA KIDS,1862.92
2023-01-31T00:00:00.000Z,KWT,NU,3517.25
2023-01-31T00:00:00.000Z,BAH,ATELIER REBUL,168.13
2023-01-31T00:00:00.000Z,QA,NOCTURNE,309.07
2023-01-31T00:00:00.000Z,SUD,RIVA MIX-BRANDS,61.20
2023-01-31T00:00:00.000Z,BAH,ZAY,23.60
2023-01-31T00:00:00.000Z,QA,CHOICE,3431.04
2023-01-31T00:00:00.000Z,OMN,ZAY,19.88
2023-01-31T00:00:00.000Z,QA,BAQA,375.51
2023-01-31T00:00:00.000Z,SUD,NON STOCK ITEMS,1143.65
2023-01-31T00:00:00.000Z,BAH,CHOICE,2239.86
2023-01-31T00:00:00.000Z,BAH,IPEKYOL,283.20
2023-01-31T00:00:00.000Z,KWT,MACHKA,3892.50
2023-01-31T00:00:00.000Z,KWT,NON STOCK ITEMS,9426.23
2023-01-31T00:00:00.000Z,OMN,RIVA KIDS,1083.86
2023-01-31T00:00:00.000Z,BAH,RIVA ACCESSORIES,635.09
2023-01-31T00:00:00.000Z,BAH,NU,974.53
2023-01-31T00:00:00.000Z,KWT,ATELIER REBUL,1008.93
2023-01-31T00:00:00.000Z,QA,RIVA SUB,82.84
2023-01-31T00:00:00.000Z,QA,NON STOCK ITEMS,365.87
2023-01-31T00:00:00.000Z,OMN,RIVA,4470.22
2023-01-31T00:00:00.000Z,SUD,CHOICE,9128.43
2023-01-31T00:00:00.000Z,OMN,RIVA ACCESSORIES,865.18
2023-01-30T00:00:00.000Z,UAE,ZAY,123.70
2023-01-30T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,343.50
2023-01-30T00:00:00.000Z,KWT,RIVA,25210.20
2023-01-30T00:00:00.000Z,QA,IPEKYOL,1625.57
2023-01-30T00:00:00.000Z,SUD,RIVA ACCESSORIES,1819.27
2023-01-30T00:00:00.000Z,QA,RIVA SUB,133.72
2023-01-30T00:00:00.000Z,UAE,RIVA MIX-BRANDS,197.84
2023-01-30T00:00:00.000Z,SUD,RIVA KIDS,3510.18
2023-01-30T00:00:00.000Z,BAH,RIVA KIDS,780.42
2023-01-30T00:00:00.000Z,SUD,ZAY,144.02
2023-01-30T00:00:00.000Z,BAH,RIVA,5233.16
2023-01-30T00:00:00.000Z,BAH,RIVA MIX-BRANDS,377.20
2023-01-30T00:00:00.000Z,KWT,MIMISOL,251.90
2023-01-30T00:00:00.000Z,QA,NOCTURNE,19.34
2023-01-30T00:00:00.000Z,SUD,RIVA,14842.87
2023-01-30T00:00:00.000Z,KWT,CHAKRA,605.40
2023-01-30T00:00:00.000Z,KWT,NU,2521.20
2023-01-30T00:00:00.000Z,KWT,TRENDYOL,588.38
2023-01-30T00:00:00.000Z,QA,ZAY,216.14
2023-01-30T00:00:00.000Z,UAE,CHOICE,2483.24
2023-01-30T00:00:00.000Z,UAE,RIVA ECOM MIXED BRANDS,239.07
2023-01-30T00:00:00.000Z,UAE,RIVA SUB,16.24
2023-01-30T00:00:00.000Z,KWT,RIVA KIDS,5672.43
2023-01-30T00:00:00.000Z,OMN,RIVA,3399.48
2023-01-30T00:00:00.000Z,BAH,NU,268.55
2023-01-30T00:00:00.000Z,KWT,PETIT,1009.00
2023-01-30T00:00:00.000Z,UAE,NON STOCK ITEMS,67.35
2023-01-30T00:00:00.000Z,UAE,RIVA ACCESSORIES,1762.63
2023-01-30T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,276.09
2023-01-30T00:00:00.000Z,UAE,RIVA,12112.45
2023-01-30T00:00:00.000Z,KWT,TREAPI / BABY A,68.00
2023-01-30T00:00:00.000Z,KWT,BEAUTYCARE BRANDS,681.97
2023-01-30T00:00:00.000Z,BAH,ATELIER REBUL,240.72
2023-01-30T00:00:00.000Z,QA,RIVA ACCESSORIES,1181.18
2023-01-30T00:00:00.000Z,BAH,RIVA ACCESSORIES,613.20
2023-01-30T00:00:00.000Z,QA,NU,927.20
2023-01-30T00:00:00.000Z,KWT,ZAY,558.40
2023-01-30T00:00:00.000Z,SUD,RIVA SUB,24.48
2023-01-30T00:00:00.000Z,KWT,RIVA SUB,641.31
2023-01-30T00:00:00.000Z,BAH,ZAY,131.43
2023-01-30T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,9.54
2023-01-30T00:00:00.000Z,QA,MACHKA,1002.47
2023-01-30T00:00:00.000Z,KWT,NON STOCK ITEMS,10820.41
2023-01-30T00:00:00.000Z,SUD,CHOICE,8942.65
2023-01-30T00:00:00.000Z,OMN,RIVA KIDS,897.78
2023-01-30T00:00:00.000Z,BAH,IPEKYOL,1054.28
2023-01-30T00:00:00.000Z,KWT,PEDRO DEL HIERRO,6.50
2023-01-30T00:00:00.000Z,KWT,ATELIER REBUL,910.81
2023-01-30T00:00:00.000Z,QA,RIVA MIX-BRANDS,571.04
2023-01-30T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,116.90
2023-01-30T00:00:00.000Z,BAH,NON STOCK ITEMS,474.64
2023-01-30T00:00:00.000Z,KWT,BAQA,32.50
2023-01-30T00:00:00.000Z,QA,CHOICE,3940.23
2023-01-30T00:00:00.000Z,KWT,MACHKA,2306.00
2023-01-30T00:00:00.000Z,QA,PETIT,127.83
2023-01-30T00:00:00.000Z,QA,RIVA KIDS,1676.06
2023-01-30T00:00:00.000Z,KWT,RIVA ACCESSORIES,1708.42
2023-01-30T00:00:00.000Z,OMN,CHOICE,1085.45
2023-01-30T00:00:00.000Z,UAE,RIVA KIDS,1694.91
2023-01-30T00:00:00.000Z,KWT,KIDS MIX BRANDS,536.40
2023-01-30T00:00:00.000Z,OMN,RIVA MIX-BRANDS,31.01
2023-01-30T00:00:00.000Z,QA,RIVA,8793.80
2023-01-30T00:00:00.000Z,KWT,CHOICE,11323.80
2023-01-30T00:00:00.000Z,OMN,RIVA ACCESSORIES,577.32
2023-01-30T00:00:00.000Z,QA,BY MALENE BIRGER,15.14
2023-01-30T00:00:00.000Z,SUD,NON STOCK ITEMS,517.31
2023-01-30T00:00:00.000Z,QA,NON STOCK ITEMS,599.92
2023-01-30T00:00:00.000Z,KWT,RIVA MIX-BRANDS,3314.28
2023-01-30T00:00:00.000Z,BAH,CHOICE,1854.43
2023-01-30T00:00:00.000Z,QA,BAQA,140.45
2023-01-30T00:00:00.000Z,KWT,FRESQA,68.47
2023-01-30T00:00:00.000Z,QA,KIDS MIX BRANDS,31.54
2023-01-29T00:00:00.000Z,QA,CHOICE,2972.16
2023-01-29T00:00:00.000Z,QA,BAQA,9.25
2023-01-29T00:00:00.000Z,KWT,TREAPI / BABY A,103.50
2023-01-29T00:00:00.000Z,UAE,CHOICE,8128.36
2023-01-29T00:00:00.000Z,UAE,RIVA KIDS,3700.47
2023-01-29T00:00:00.000Z,UAE,ZAY,126.20
2023-01-29T00:00:00.000Z,KWT,MIMISOL,54.00
2023-01-29T00:00:00.000Z,UAE,RIVA ACCESSORIES,3354.49
2023-01-29T00:00:00.000Z,UAE,RIVA ECOM MIXED BRANDS,337.78
2023-01-29T00:00:00.000Z,KWT,CHOICE,10401.94
2023-01-29T00:00:00.000Z,BAH,ATELIER REBUL,161.74
2023-01-29T00:00:00.000Z,KWT,CHAKRA,789.90
2023-01-29T00:00:00.000Z,KWT,ZAY,681.73
2023-01-29T00:00:00.000Z,QA,TREAPI / BABY A,6.73
2023-01-29T00:00:00.000Z,KWT,MACHKA,4380.45
2023-01-29T00:00:00.000Z,QA,RIVA ACCESSORIES,867.54
2023-01-29T00:00:00.000Z,QA,RIVA,8085.01
2023-01-29T00:00:00.000Z,KWT,TRENDYOL,335.93
2023-01-29T00:00:00.000Z,OMN,RIVA ACCESSORIES,742.32
2023-01-29T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,192.75
2023-01-29T00:00:00.000Z,SUD,RIVA KIDS,3327.18
2023-01-29T00:00:00.000Z,SUD,CHOICE,7835.66
2023-01-29T00:00:00.000Z,KWT,RIVA KIDS,3971.14
2023-01-29T00:00:00.000Z,BAH,RIVA ACCESSORIES,586.75
2023-01-29T00:00:00.000Z,QA,RIVA SUB,152.64
2023-01-29T00:00:00.000Z,KWT,RIVA ACCESSORIES,2050.10
2023-01-29T00:00:00.000Z,KWT,BEAUTYCARE BRANDS,331.42
2023-01-29T00:00:00.000Z,KWT,RIVA SUB,444.52
2023-01-29T00:00:00.000Z,SUD,RIVA,15189.01
2023-01-29T00:00:00.000Z,OMN,RIVA KIDS,857.23
2023-01-29T00:00:00.000Z,QA,NON STOCK ITEMS,536.74
2023-01-29T00:00:00.000Z,SUD,RIVA MIX-BRANDS,46.10
2023-01-29T00:00:00.000Z,KWT,KIDS MIX BRANDS,23.50
2023-01-29T00:00:00.000Z,BAH,CHOICE,2539.63
2023-01-29T00:00:00.000Z,KWT,PETIT,667.00
2023-01-29T00:00:00.000Z,BAH,IPEKYOL,458.98
2023-01-29T00:00:00.000Z,QA,ZAY,384.76
2023-01-29T00:00:00.000Z,OMN,CHOICE,1722.40
2023-01-29T00:00:00.000Z,KWT,NU,4355.65
2023-01-29T00:00:00.000Z,OMN,RIVA,3498.17
2023-01-29T00:00:00.000Z,BAH,RIVA,5457.21
2023-01-29T00:00:00.000Z,KWT,RIVA MIX-BRANDS,2878.91
2023-01-29T00:00:00.000Z,KWT,NON STOCK ITEMS,7556.32
2023-01-29T00:00:00.000Z,SUD,RIVA SUB,180.19
2023-01-29T00:00:00.000Z,BAH,NU,416.67
2023-01-29T00:00:00.000Z,UAE,NON STOCK ITEMS,101.14
2023-01-29T00:00:00.000Z,BAH,NON STOCK ITEMS,958.48
2023-01-29T00:00:00.000Z,KWT,RIVA,21478.12
2023-01-29T00:00:00.000Z,KWT,ATELIER REBUL,1322.70
2023-01-29T00:00:00.000Z,UAE,RIVA,30756.24
2023-01-29T00:00:00.000Z,BAH,RIVA MIX-BRANDS,440.27
2023-01-29T00:00:00.000Z,QA,RIVA MIX-BRANDS,522.33
2023-01-29T00:00:00.000Z,KWT,NOCTURNE,18.00
2023-01-29T00:00:00.000Z,SUD,PETIT,0.41
2023-01-29T00:00:00.000Z,UAE,RIVA MIX-BRANDS,658.07
2023-01-29T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,201.98
2023-01-29T00:00:00.000Z,BAH,RIVA KIDS,1236.78
2023-01-29T00:00:00.000Z,SUD,RIVA ACCESSORIES,1674.43
2023-01-29T00:00:00.000Z,QA,MACHKA,466.76
2023-01-29T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,212.27
2023-01-29T00:00:00.000Z,QA,CHOICE MIX-BRANDS,26.49
2023-01-29T00:00:00.000Z,QA,RIVA KIDS,1667.87
2023-01-29T00:00:00.000Z,QA,NOCTURNE,101.76
2023-01-29T00:00:00.000Z,QA,PETIT,163.15
2023-01-29T00:00:00.000Z,SUD,ZAY,373.32
2023-01-29T00:00:00.000Z,BAH,ZAY,49.64
2023-01-29T00:00:00.000Z,SUD,NON STOCK ITEMS,750.06
2023-01-29T00:00:00.000Z,QA,KIDS MIX BRANDS,24.39
2023-01-29T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,75.69
2023-01-29T00:00:00.000Z,QA,NU,1475.53
2023-01-29T00:00:00.000Z,QA,IPEKYOL,976.99
2023-01-29T00:00:00.000Z,UAE,RIVA SUB,26.24
2023-01-28T00:00:00.000Z,QA,RIVA,13439.89
2023-01-28T00:00:00.000Z,UAE,RIVA KIDS,3770.65
2023-01-28T00:00:00.000Z,UAE,RIVA,30407.81
2023-01-28T00:00:00.000Z,QA,RIVA ACCESSORIES,2385.20
2023-01-28T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,325.50
2023-01-28T00:00:00.000Z,QA,KIDS MIX BRANDS,314.87
2023-01-28T00:00:00.000Z,KWT,RIVA MIX-BRANDS,2881.39
2023-01-28T00:00:00.000Z,KWT,RIVA SUB,819.67
2023-01-28T00:00:00.000Z,UAE,NON STOCK ITEMS,132.82
2023-01-28T00:00:00.000Z,UAE,RIVA ECOM MIXED BRANDS,489.39
2023-01-28T00:00:00.000Z,SUD,RIVA,23136.69
2023-01-28T00:00:00.000Z,KWT,BEAUTYCARE BRANDS,432.70
2023-01-28T00:00:00.000Z,BAH,NON STOCK ITEMS,660.98
2023-01-28T00:00:00.000Z,KWT,RIVA KIDS,5890.36
2023-01-28T00:00:00.000Z,KWT,RIVA ACCESSORIES,2762.02
2023-01-28T00:00:00.000Z,QA,NON STOCK ITEMS,310.62
2023-01-28T00:00:00.000Z,BAH,ZAY,128.99
2023-01-28T00:00:00.000Z,OMN,CHOICE,1526.78
2023-01-28T00:00:00.000Z,BAH,RIVA,9054.08
2023-01-28T00:00:00.000Z,BAH,RIVA ECOM MIXED BRANDS,58.93
2023-01-28T00:00:00.000Z,KWT,TRENDYOL,222.33
2023-01-28T00:00:00.000Z,KWT,PETIT,494.00
2023-01-28T00:00:00.000Z,SUD,RIVA MIX-BRANDS,15.10
2023-01-28T00:00:00.000Z,SUD,RIVA SUB,217.74
2023-01-28T00:00:00.000Z,QA,ZAY,965.05
2023-01-28T00:00:00.000Z,BAH,ATELIER REBUL,307.29
2023-01-28T00:00:00.000Z,BAH,RIVA KIDS,2091.34
2023-01-28T00:00:00.000Z,KWT,ZAY,555.38
2023-01-28T00:00:00.000Z,UAE,RIVA SUB,89.55
2023-01-28T00:00:00.000Z,QA,MACHKA,1253.85
2023-01-28T00:00:00.000Z,SUD,ZAY,223.18
2023-01-28T00:00:00.000Z,UAE,ZAY,172.01
2023-01-28T00:00:00.000Z,QA,IPEKYOL,1700.84
2023-01-28T00:00:00.000Z,QA,RIVA MIX-BRANDS,692.14
2023-01-28T00:00:00.000Z,QA,PETIT,292.25
2023-01-28T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,104.97
2023-01-28T00:00:00.000Z,BAH,RIVA MIX-BRANDS,648.60
2023-01-28T00:00:00.000Z,BAH,CHOICE,2948.96
2023-01-28T00:00:00.000Z,KWT,NU,3931.75
2023-01-28T00:00:00.000Z,UAE,CHOICE,8553.24
2023-01-28T00:00:00.000Z,UAE,RIVA MIX-BRANDS,458.57
2023-01-28T00:00:00.000Z,SUD,RIVA KIDS,6294.06
2023-01-28T00:00:00.000Z,BAH,NU,378.42
2023-01-28T00:00:00.000Z,QA,CHOICE,5163.69
2023-01-28T00:00:00.000Z,KWT,CHAKRA,731.20
2023-01-28T00:00:00.000Z,SUD,RIVA ACCESSORIES,2485.54
2023-01-28T00:00:00.000Z,KWT,RIVA,26958.48
2023-01-28T00:00:00.000Z,QA,RIVA SUB,342.71
2023-01-28T00:00:00.000Z,OMN,RIVA MIX-BRANDS,44.93
2023-01-28T00:00:00.000Z,QA,BAQA,233.80
2023-01-28T00:00:00.000Z,QA,RIVA KIDS,3048.29
2023-01-28T00:00:00.000Z,BAH,IPEKYOL,1118.98
2023-01-28T00:00:00.000Z,QA,TWIST,2.10
2023-01-28T00:00:00.000Z,QA,CHOICE MIX-BRANDS,71.91
2023-01-28T00:00:00.000Z,KWT,NON STOCK ITEMS,9403.91
2023-01-28T00:00:00.000Z,OMN,ZAY,23.46
2023-01-28T00:00:00.000Z,OMN,RIVA KIDS,926.41
2023-01-28T00:00:00.000Z,UAE,RIVA ACCESSORIES,2947.99
2023-01-28T00:00:00.000Z,KWT,MACHKA,3134.70
2023-01-28T00:00:00.000Z,QA,NU,1103.31
2023-01-28T00:00:00.000Z,QA,TREAPI / BABY A,148.02
2023-01-28T00:00:00.000Z,KWT,KIDS MIX BRANDS,106.00
2023-01-28T00:00:00.000Z,KWT,MIMISOL,50.00
2023-01-28T00:00:00.000Z,SUD,NON STOCK ITEMS,1383.27
2023-01-28T00:00:00.000Z,QA,BY MALENE BIRGER,22.71
2023-01-28T00:00:00.000Z,OMN,RIVA ACCESSORIES,1027.00
2023-01-28T00:00:00.000Z,KWT,ATELIER REBUL,1495.30
2023-01-28T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,34.48
2023-01-28T00:00:00.000Z,BAH,RIVA ACCESSORIES,905.35
2023-01-28T00:00:00.000Z,OMN,RIVA,4833.62
2023-01-28T00:00:00.000Z,SUD,CHOICE,11473.17
2023-01-28T00:00:00.000Z,QA,NOCTURNE,192.93
2023-01-28T00:00:00.000Z,KWT,NOCTURNE,183.25
2023-01-28T00:00:00.000Z,KWT,CHOICE,11963.83
2023-01-27T00:00:00.000Z,SUD,RIVA KIDS,6326.61
2023-01-27T00:00:00.000Z,OMN,RIVA ECOM MIXED BRANDS,52.09
2023-01-27T00:00:00.000Z,KWT,MACHKA,2989.50
2023-01-27T00:00:00.000Z,OMN,RIVA ACCESSORIES,1440.90
2023-01-27T00:00:00.000Z,KWT,ZAY,1080.76
2023-01-27T00:00:00.000Z,KWT,BEAUTYCARE BRANDS,233.50
2023-01-27T00:00:00.000Z,SUD,ZAY,357.82
2023-01-27T00:00:00.000Z,QA,MACHKA,848.57
2023-01-27T00:00:00.000Z,OMN,RIVA MIX-BRANDS,34.99
2023-01-27T00:00:00.000Z,KWT,FRESQA,10.92
2023-01-27T00:00:00.000Z,KWT,BAQA,213.75
2023-01-27T00:00:00.000Z,QA,RIVA ACCESSORIES,2073.91
2023-01-27T00:00:00.000Z,BAH,NU,620.12
2023-01-27T00:00:00.000Z,BAH,ZAY,327.15
2023-01-27T00:00:00.000Z,SUD,CHOICE,10333.82
2023-01-27T00:00:00.000Z,SUD,RIVA MIX-BRANDS,29.38
2023-01-27T00:00:00.000Z,BAH,CHOICE,3258.46
2023-01-27T00:00:00.000Z,QA,IPEKYOL,2157.84
2023-01-27T00:00:00.000Z,BAH,RIVA MIX-BRANDS,1217.44
2023-01-27T00:00:00.000Z,OMN,ZAY,280.31
2023-01-27T00:00:00.000Z,QA,BAQA,337.24
2023-01-27T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,82.00
2023-01-27T00:00:00.000Z,BAH,RIVA,11929.33
2023-01-27T00:00:00.000Z,UAE,CHOICE,6878.91
2023-01-27T00:00:00.000Z,KWT,PETIT,475.00
2023-01-27T00:00:00.000Z,SUD,RIVA SUB,349.25
2023-01-27T00:00:00.000Z,QA,RIVA SUB,138.77
2023-01-27T00:00:00.000Z,KWT,MIMISOL,49.00
2023-01-27T00:00:00.000Z,QA,CHOICE MIX-BRANDS,85.36
2023-01-27T00:00:00.000Z,QA,KIDS MIX BRANDS,30.28
2023-01-27T00:00:00.000Z,KWT,TREAPI / BABY A,50.00
2023-01-27T00:00:00.000Z,QA,CHOICE,3773.15
2023-01-27T00:00:00.000Z,QA,RIVA MIX-BRANDS,967.57
2023-01-27T00:00:00.000Z,UAE,RIVA ACCESSORIES,2222.03
2023-01-27T00:00:00.000Z,KWT,NU,3147.75
2023-01-27T00:00:00.000Z,QA,NOCTURNE,162.73
2023-01-27T00:00:00.000Z,KWT,CHOICE MIX-BRANDS,9.00
2023-01-27T00:00:00.000Z,KWT,CHOICE,8285.14
2023-01-27T00:00:00.000Z,KWT,NOCTURNE,21.50
2023-01-27T00:00:00.000Z,UAE,RIVA MIX-BRANDS,390.68
2023-01-27T00:00:00.000Z,KWT,RIVA,26563.98
2023-01-27T00:00:00.000Z,QA,PILICARRERA,20.18
2023-01-27T00:00:00.000Z,QA,PETIT,352.80
2023-01-27T00:00:00.000Z,KWT,RIVA KIDS,5459.17
2023-01-27T00:00:00.000Z,QA,NU,1025.60
2023-01-27T00:00:00.000Z,KWT,RIVA MIX-BRANDS,3417.73
2023-01-27T00:00:00.000Z,QA,RIVA,10930.48
2023-01-27T00:00:00.000Z,QA,ZAY,477.69
2023-01-27T00:00:00.000Z,UAE,RIVA ECOM MIXED BRANDS,432.74
2023-01-27T00:00:00.000Z,OMN,RIVA,4909.17
2023-01-27T00:00:00.000Z,SUD,RIVA ACCESSORIES,2348.45
2023-01-27T00:00:00.000Z,KWT,RIVA ECOM MIXED BRANDS,108.45
2023-01-27T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,240.75
2023-01-27T00:00:00.000Z,KWT,CHAKRA,833.70
2023-01-27T00:00:00.000Z,BAH,RIVA KIDS,1953.12
2023-01-27T00:00:00.000Z,OMN,RIVA KIDS,1302.94
2023-01-27T00:00:00.000Z,BAH,IPEKYOL,1664.63
2023-01-27T00:00:00.000Z,UAE,ZAY,336.12
2023-01-27T00:00:00.000Z,QA,TREAPI / BABY A,82.84
2023-01-27T00:00:00.000Z,UAE,RIVA KIDS,4189.32
2023-01-27T00:00:00.000Z,KWT,RIVA SUB,440.44
2023-01-27T00:00:00.000Z,BAH,ATELIER REBUL,395.51
2023-01-27T00:00:00.000Z,KWT,TRENDYOL,238.65
2023-01-27T00:00:00.000Z,BAH,RIVA ACCESSORIES,1429.03
2023-01-27T00:00:00.000Z,KWT,KIDS MIX BRANDS,189.00
2023-01-27T00:00:00.000Z,SUD,RIVA,23922.43
2023-01-27T00:00:00.000Z,OMN,CHOICE,1551.04
2023-01-27T00:00:00.000Z,QA,RIVA KIDS,2451.68
2023-01-27T00:00:00.000Z,KWT,NON STOCK ITEMS,4402.25
2023-01-27T00:00:00.000Z,KWT,ATELIER REBUL,1330.80
2023-01-27T00:00:00.000Z,UAE,RIVA SUB,7.50
2023-01-27T00:00:00.000Z,KWT,RIVA ACCESSORIES,2538.29
2023-01-27T00:00:00.000Z,UAE,RIVA,24703.75
2023-01-27T00:00:00.000Z,UAE,NON STOCK ITEMS,42.78
2023-01-26T00:00:00.000Z,KWT,TRENDYOL,518.84
2023-01-26T00:00:00.000Z,QA,RIVA SUB,325.05
2023-01-26T00:00:00.000Z,BAH,NON STOCK ITEMS,334.88
2023-01-26T00:00:00.000Z,QA,MIXED BRANDS FRANCHISE,62.23
2023-01-26T00:00:00.000Z,UAE,RIVA SUB,7.50
2023-01-26T00:00:00.000Z,KWT,ATELIER REBUL,914.28
2023-01-26T00:00:00.000Z,UAE,CHOICE,6295.81
2023-01-26T00:00:00.000Z,KWT,MIXED BRANDS FRANCHISE,826.80
2023-01-26T00:00:00.000Z,KWT,RIVA MIX-BRANDS,4215.87
2023-01-26T00:00:00.000Z,BAH,CHOICE,3888.19
2023-01-26T00:00:00.000Z,KWT,NON STOCK ITEMS,6770.13
2023-01-26T00:00:00.000Z,OMN,RIVA ACCESSORIES,933.96
2023-01-26T00:00:00.000Z,OMN,CHOICE,1941.48
2023-01-26T00:00:00.000Z,SUD,RIVA ACCESSORIES,3133.03
2023-01-26T00:00:00.000Z,OMN,RIVA KIDS,1574.18
2023-01-26T00:00:00.000Z,KWT,BAQA,373.50
2023-01-26T00:00:00.000Z,QA,NOCTURNE,261.97
2023-01-26T00:00:00.000Z,QA,IPEKYOL,1569.22
2023-01-26T00:00:00.000Z,QA,BAQA,243.47
2023-01-26T00:00:00.000Z,QA,NON STOCK ITEMS,83.34
2023-01-26T00:00:00.000Z,BAH,IPEKYOL,555.01
2023-01-26T00:00:00.000Z,QA,RIVA KIDS,3217.30
2023-01-26T00:00:00.000Z,OMN,ZAY,151.49
